id,case_id,z,sam_score,dice,iou,sens,spec
BRATS_018_z063,BRATS_018,63,0.9000081419944763,0.636212875017886,0.4665045323889752,0.9999999999952607,0.9565146873308783
BRATS_018_z113,BRATS_018,113,0.9521112442016602,0.9003496503417803,0.8187599363939784,0.9245960502527002,0.9987377942953564
BRATS_018_z111,BRATS_018,111,0.9353399276733398,0.9227774172555304,0.8566265060137755,0.9699863574219647,0.9982942655668493
BRATS_463_z105,BRATS_463,105,0.9521584510803223,0.6260504201666058,0.4556574923531918,0.999999999992543,0.971524556070856
BRATS_463_z071,BRATS_463,71,0.9343448281288147,0.6413826212183688,0.47208480565259814,0.9896296296247427,0.96005398110644
BRATS_463_z124,BRATS_463,124,0.9526694416999817,0.2748267898351637,0.15930388219331587,0.9999999999159664,0.9890746507539903
BRATS_463_z091,BRATS_463,91,0.9268869757652283,0.6041642701016862,0.432833360803638,0.9973414356209748,0.9375261520546988
BRATS_463_z112,BRATS_463,112,0.9376035928726196,0.5189393939377559,0.3503836317120615,0.9999999999878345,0.9731586177743188
BRATS_463_z095,BRATS_463,95,0.8936282396316528,0.5472649683168922,0.3767135481567087,0.9999999999952741,0.9369007281376728
BRATS_463_z051,BRATS_463,51,0.9035094976425171,0.29471544715147646,0.17282479141629528,0.9999999999310344,0.9879209816376316
BRATS_463_z092,BRATS_463,92,0.9270656704902649,0.5857778792368613,0.4142050040348439,0.9999999999961029,0.9340589453790504
BRATS_427_z040,BRATS_427,40,0.9518668055534363,0.37157107231854014,0.22817764165340587,0.9999999999904123,0.9376204537014097
BRATS_427_z082,BRATS_427,82,0.9420295357704163,0.6581697680338285,0.4905015197559071,0.9988394584100626,0.9513041897662544
BRATS_427_z073,BRATS_427,73,0.9444831013679504,0.6595952206770792,0.49208659268602495,0.9985234403802196,0.9492084312544955
BRATS_427_z030,BRATS_427,30,0.9296254515647888,0.04966139954825248,0.02546296296281561,0.9999999997727272,0.9707415386752084
BRATS_427_z109,BRATS_427,109,0.9633803963661194,0.5980364656364712,0.4265706282495936,0.9981273408146244,0.9746869029928228
BRATS_427_z056,BRATS_427,56,0.9607157707214355,0.6122638228809408,0.44119612428927296,0.9984877126616315,0.9392048039303177
BRATS_427_z078,BRATS_427,78,0.9352049827575684,0.6524770642193853,0.48420479302744335,0.9977553310849318,0.9483860396524573
BRATS_427_z090,BRATS_427,90,0.9510543942451477,0.6402011380168847,0.47080576099558036,0.9999999999958661,0.9507257932982457
BRATS_371_z057,BRATS_371,57,0.9678202271461487,0.5560432140436259,0.38508300210337837,0.9999999999939284,0.9529962647220073
BRATS_371_z066,BRATS_371,66,0.9458714723587036,0.6172747580033185,0.4464189553030522,0.9999999999939687,0.9632476493509415
BRATS_371_z081,BRATS_371,81,0.85623699426651,0.4261168384861421,0.27074235807712477,0.9185185185015089,0.9773571678932742
